"TimestampHS","HE","HOEP","Hour.1.Predispatch","Hour.2.Predispatch","Hour.3.Predispatch","OR.10.Min.Sync","OR.10.Min.non.sync","OR.30.Min"
2016-01-15 16:00:00,17,14.19,"20.09",17.62,17.61,NA,NA,NA
2016-01-15 17:00:00,18,15.86,"25",25,20,NA,NA,NA
2016-01-15 18:00:00,19,16.38,"25.33",20.6,20,NA,NA,NA
2016-01-15 19:00:00,20,15.91,"20",20,20,NA,NA,NA
2016-01-15 20:00:00,21,16.45,"19.99",17.56,17.37,NA,NA,NA
2016-01-15 21:00:00,22,10.86,"20",19.99,14.4,NA,NA,NA
2016-01-15 22:00:00,23,10.15,"14.4",19.99,14.36,NA,NA,NA
2016-01-15 23:00:00,24,12.94,"14.33",14.32,14.22,NA,NA,NA
2016-01-16 00:00:00,1,14.19,"13.33",13.32,5.9,NA,NA,NA
2016-01-16 01:00:00,2,7.49,"2",2,7.12,NA,NA,NA
2016-01-16 02:00:00,3,0,"2",2,0,NA,NA,NA
2016-01-16 03:00:00,4,0,"2",2,0,NA,NA,NA
2016-01-16 04:00:00,5,3.69,"0",0,0,NA,NA,NA
2016-01-16 05:00:00,6,2.82,"0",0,0,NA,NA,NA
2016-01-16 06:00:00,7,0,"0",0,0,NA,NA,NA
2016-01-16 07:00:00,8,4.41,"5.9",5.88,5.82,NA,NA,NA
2016-01-16 08:00:00,9,9.05,"10",10,9.84,NA,NA,NA
2016-01-16 09:00:00,10,42.93,"13.34",13.35,13.12,NA,NA,NA
2016-01-16 10:00:00,11,53.05,"13.37",13.38,13.34,NA,NA,NA
2016-01-16 11:00:00,12,13.32,"28",18.11,13.35,NA,NA,NA
2016-01-16 12:00:00,13,12.09,"14.98",16.61,9.84,NA,NA,NA
2016-01-16 13:00:00,14,5.95,"13.33",13.33,13.34,NA,NA,NA
2016-01-16 14:00:00,15,7.71,"13.34",13.32,13.31,NA,NA,NA
2016-01-16 15:00:00,16,5.94,"13.3",13.3,13.3,NA,NA,NA
2016-01-16 16:00:00,17,16.01,"16.66",19.52,23.93,NA,NA,NA
2016-01-16 17:00:00,18,21.39,"24.77",23.93,32.99,NA,NA,NA
2016-01-16 18:00:00,19,24.21,"27",27,37.53,NA,NA,NA
2016-01-16 19:00:00,20,23.74,"21.5",19.43,24.01,NA,NA,NA
2016-01-16 20:00:00,21,28.87,"17.29",20.11,20,NA,NA,NA
2016-01-16 21:00:00,22,23.07,"20",16.89,21,NA,NA,NA
2016-01-16 22:00:00,23,19.32,"19.29",13.36,13.33,NA,NA,NA
2016-01-16 23:00:00,24,14.55,"13.32",13.34,6.08,NA,NA,NA
2016-01-17 00:00:00,1,9.72,"8.13",5.94,8.13,NA,NA,NA
2016-01-17 01:00:00,2,4.15,"5.94",6,2,NA,NA,NA
2016-01-17 02:00:00,3,1.45,"2",2,2,NA,NA,NA
2016-01-17 03:00:00,4,0,"0",2,0,NA,NA,NA
2016-01-17 04:00:00,5,0,"2",0,0,NA,NA,NA
2016-01-17 05:00:00,6,2.42,"5.76",5.82,0,NA,NA,NA
2016-01-17 06:00:00,7,5.14,"5.83",5.83,5.84,NA,NA,NA
2016-01-17 07:00:00,8,5.87,"8.13",8.13,6.04,NA,NA,NA
2016-01-17 08:00:00,9,5.97,"13.3",13.29,9.83,NA,NA,NA
2016-01-17 09:00:00,10,7.84,"13.34",13.33,13.3,NA,NA,NA
2016-01-17 10:00:00,11,12.71,"13.34",13.33,13.3,NA,NA,NA
2016-01-17 11:00:00,12,13.3,"8.2",12.2,13.32,NA,NA,NA
2016-01-17 12:00:00,13,14.15,"13.31",13.3,13.34,NA,NA,NA
2016-01-17 13:00:00,14,15.53,"13.35",13.32,12.01,NA,NA,NA
2016-01-17 14:00:00,15,9.09,"13.34",13.34,13.31,NA,NA,NA
2016-01-17 15:00:00,16,12.7,"16.13",15,13.32,NA,NA,NA
2016-01-17 16:00:00,17,12.73,"24.14",24.14,20.22,NA,NA,NA
2016-01-17 17:00:00,18,15.61,"26.55",25.46,25.25,NA,NA,NA
2016-01-17 18:00:00,19,16.7,"22.17",22.17,19.17,NA,NA,NA
2016-01-17 19:00:00,20,14.49,"20.28",20.3,20,NA,NA,NA
2016-01-17 20:00:00,21,14.31,"20",20,17.46,NA,NA,NA
2016-01-17 21:00:00,22,12.71,"19.24",19.25,13.33,NA,NA,NA
2016-01-17 22:00:00,23,8.39,"13.34",13.35,13.21,NA,NA,NA
2016-01-17 23:00:00,24,9.13,"12",13.3,9.19,NA,NA,NA
2016-01-18 00:00:00,1,0,"12",5.88,5.83,NA,NA,NA
2016-01-18 01:00:00,2,0,"0",5.84,0,NA,NA,NA
2016-01-18 02:00:00,3,0,"3",3,0,NA,NA,NA
2016-01-18 03:00:00,4,1.35,"5.86",5.84,2,NA,NA,NA
2016-01-18 04:00:00,5,3.78,"5.88",5.96,5.84,NA,NA,NA
2016-01-18 05:00:00,6,7.76,"13.36",13.36,13.33,NA,NA,NA
2016-01-18 06:00:00,7,11.14,"57.24",29.5,30,NA,NA,NA
2016-01-18 07:00:00,8,12.73,"38",38,24.14,NA,NA,NA
2016-01-18 08:00:00,9,13.36,"14.31",14.31,20,NA,NA,NA
2016-01-18 09:00:00,10,12.7,"13.32",13.33,13.38,NA,NA,NA
2016-01-18 10:00:00,11,12.53,"13.22",13.23,13.29,NA,NA,NA
2016-01-18 11:00:00,12,9.62,"13.3",13.3,13.32,NA,NA,NA
2016-01-18 12:00:00,13,13.31,"19.56",19.56,13.35,NA,NA,NA
2016-01-18 13:00:00,14,15.64,"20",20,19.99,NA,NA,NA
2016-01-18 14:00:00,15,17.01,"20",20,19.99,NA,NA,NA
2016-01-18 15:00:00,16,14.86,"15.59",15.59,17.06,NA,NA,NA
2016-01-18 16:00:00,17,14,"20",20,20,NA,NA,NA
2016-01-18 17:00:00,18,20.71,"25.46",23.99,24.14,NA,NA,NA
2016-01-18 18:00:00,19,19.35,"20.15",20.14,20.87,NA,NA,NA
2016-01-18 19:00:00,20,20.79,"23.73",24.14,25.46,NA,NA,NA
2016-01-18 20:00:00,21,20.66,"22.85",22.86,25.48,NA,NA,NA
2016-01-18 21:00:00,22,31.79,"22.99",21.88,20.88,NA,NA,NA
2016-01-18 22:00:00,23,9.02,"21.5",20.58,20,NA,NA,NA
2016-01-18 23:00:00,24,5.88,"5.92",13.32,13.32,NA,NA,NA
2016-01-19 00:00:00,1,5.96,"13.3",13.32,18,NA,NA,NA
2016-01-19 01:00:00,2,13.3,"13.31",13.32,13.3,NA,NA,NA
2016-01-19 02:00:00,3,13.29,"13.28",13.32,13.37,NA,NA,NA
2016-01-19 03:00:00,4,13.29,"13.28",13.24,13.35,NA,NA,NA
2016-01-19 04:00:00,5,6.5,"5.86",5.82,5.9,NA,NA,NA
2016-01-19 05:00:00,6,9.65,"13.32",13.31,13.31,NA,NA,NA
2016-01-19 06:00:00,7,21.13,"22.17",20.5,24.15,NA,NA,NA
2016-01-19 07:00:00,8,19.07,"24.15",26,23.12,NA,NA,NA
2016-01-19 08:00:00,9,13.93,"20.5",20.5,20.5,NA,NA,NA
2016-01-19 09:00:00,10,15.59,"16.84",15.13,16.51,NA,NA,NA
2016-01-19 10:00:00,11,16.85,"14.37",17.21,14.37,NA,NA,NA
2016-01-19 11:00:00,12,13.64,"14.32",14.32,14.36,NA,NA,NA
2016-01-19 12:00:00,13,14.33,"14.34",7.56,9.42,NA,NA,NA
2016-01-19 13:00:00,14,14.35,"15.01",14.37,12.51,NA,NA,NA
2016-01-19 14:00:00,15,14.35,"20.17",20.31,16.35,NA,NA,NA
2016-01-19 15:00:00,16,14.96,"20.5",20.5,20.5,NA,NA,NA
2016-01-19 16:00:00,17,22.22,"20.5",20.5,20.5,NA,NA,NA
2016-01-19 17:00:00,18,20.08,"21.88",21.88,24.72,NA,NA,NA
2016-01-19 18:00:00,19,22.33,"24.72",24.73,25.43,NA,NA,NA
2016-01-19 19:00:00,20,24.24,"22.48",24.72,26.7,NA,NA,NA
2016-01-19 20:00:00,21,25.4,"24.15",24.15,25.29,NA,NA,NA
2016-01-19 21:00:00,22,24.19,"24.15",21.08,21.34,NA,NA,NA
2016-01-19 22:00:00,23,20.34,"14.38",14.39,20.5,NA,NA,NA
2016-01-19 23:00:00,24,25.01,"14.33",14.3,23.56,NA,NA,NA
2016-01-20 00:00:00,1,67.62,"27",20.5,25.15,NA,NA,NA
2016-01-20 01:00:00,2,10.43,"6",5.94,25.15,NA,NA,NA
2016-01-20 02:00:00,3,16.69,"36.91",23.72,20.5,NA,NA,NA
2016-01-20 03:00:00,4,4.78,"10.16",10.55,24.58,NA,NA,NA
2016-01-20 04:00:00,5,5.87,"3.19",5.86,5.96,NA,NA,NA
2016-01-20 05:00:00,6,1.58,"24.2",19,24.18,NA,NA,NA
2016-01-20 06:00:00,7,24.38,"25.28",27,25.26,NA,NA,NA
2016-01-20 07:00:00,8,27.57,"27.34",27.68,25.33,NA,NA,NA
2016-01-20 08:00:00,9,28.11,"27.75",27.62,27.14,NA,NA,NA
2016-01-20 09:00:00,10,27,"27.16",25.17,25.16,NA,NA,NA
2016-01-20 10:00:00,11,27.65,"27.98",27.62,25.16,NA,NA,NA
2016-01-20 11:00:00,12,26.4,"27.13",27.13,27.34,NA,NA,NA
2016-01-20 12:00:00,13,24.72,"25.33",24.65,24.6,NA,NA,NA
2016-01-20 13:00:00,14,25.18,"25.32",25.32,25.2,NA,NA,NA
2016-01-20 14:00:00,15,24.52,"24.62",24.6,24.75,NA,NA,NA
2016-01-20 15:00:00,16,21.32,"22.22",24.05,23.59,NA,NA,NA
2016-01-20 16:00:00,17,21.23,"27.5",27.5,30.01,NA,NA,NA
2016-01-20 17:00:00,18,29.46,"34.33",34.33,34.33,NA,NA,NA
2016-01-20 18:00:00,19,29.9,"34.33",30.32,30.32,NA,NA,NA
2016-01-20 19:00:00,20,28.32,"30.32",30.32,30.01,NA,NA,NA
2016-01-20 20:00:00,21,25.44,"29.02",30,28.4,NA,NA,NA
2016-01-20 21:00:00,22,24.74,"27.31",25.32,25.34,NA,NA,NA
2016-01-20 22:00:00,23,19.03,"21.56",21.56,22.04,NA,NA,NA
2016-01-20 23:00:00,24,17.58,"20.96",20.96,23.17,NA,NA,NA
2016-01-21 00:00:00,1,21.13,"28.45",28.45,24.24,NA,NA,NA
2016-01-21 01:00:00,2,15.14,"28.16",28.16,28.12,NA,NA,NA
2016-01-21 02:00:00,3,14.34,"21.26",26.83,14.4,NA,NA,NA
2016-01-21 03:00:00,4,14.32,"14.35",14.37,20.5,NA,NA,NA
2016-01-21 04:00:00,5,13.64,"19.48",21.26,21.26,NA,NA,NA
2016-01-21 05:00:00,6,17.46,"24.08",24.26,24.26,NA,NA,NA
2016-01-21 06:00:00,7,21.69,"24.64",24.64,24.69,NA,NA,NA
2016-01-21 07:00:00,8,25.29,"27",27,24.5,NA,NA,NA
2016-01-21 08:00:00,9,25.86,"27.64",27.39,24.75,NA,NA,NA
2016-01-21 09:00:00,10,25.46,"27.63",27.4,24.53,NA,NA,NA
2016-01-21 10:00:00,11,25.19,"24.84",25.08,24.65,NA,NA,NA
2016-01-21 11:00:00,12,24.65,"24.7",24.69,24.65,NA,NA,NA
2016-01-21 12:00:00,13,24.6,"24.65",24.64,24.39,NA,NA,NA
2016-01-21 13:00:00,14,22.89,"24.08",23.63,21.61,NA,NA,NA
2016-01-21 14:00:00,15,23.52,"23.6",23.6,20.5,NA,NA,NA
2016-01-21 15:00:00,16,23.02,"24.05",24.05,24.05,NA,NA,NA
2016-01-21 16:00:00,17,24.08,"26.68",26.67,27.4,NA,NA,NA
2016-01-21 17:00:00,18,25.72,"27",24.84,24.08,NA,NA,NA
2016-01-21 18:00:00,19,26.2,"24.87",24.86,24.08,NA,NA,NA
2016-01-21 19:00:00,20,26.43,"24.81",24.84,24.83,NA,NA,NA
2016-01-21 20:00:00,21,24.34,"23.82",23.82,24.08,NA,NA,NA
2016-01-21 21:00:00,22,24.46,"27",24.08,24.08,NA,NA,NA
2016-01-21 22:00:00,23,22.58,"24.08",24.78,23.88,NA,NA,NA
2016-01-21 23:00:00,24,18.35,"23.9",23.87,23.91,NA,NA,NA
2016-01-22 00:00:00,1,23.05,"26",26,24.59,NA,NA,NA
2016-01-22 01:00:00,2,22.03,"23.34",23.34,14.36,NA,NA,NA
2016-01-22 02:00:00,3,19.96,"23.88",23.88,14.36,NA,NA,NA
2016-01-22 03:00:00,4,14.38,"18",18,14.36,NA,NA,NA
2016-01-22 04:00:00,5,5.9,"5.9",5.92,5.86,NA,NA,NA
2016-01-22 05:00:00,6,5.48,"18.05",12.85,12,NA,NA,NA
2016-01-22 06:00:00,7,24.22,"24.9",24.57,24.55,NA,NA,NA
2016-01-22 07:00:00,8,24.36,"27.7",24.69,24.62,NA,NA,NA
2016-01-22 08:00:00,9,24.25,"24.67",28.56,24.64,NA,NA,NA
2016-01-22 09:00:00,10,23.89,"24.53",24.57,24.57,NA,NA,NA
2016-01-22 10:00:00,11,23.06,"24.18",24.17,24.12,NA,NA,NA
2016-01-22 11:00:00,12,22.6,"23.9",23.92,23.9,NA,NA,NA
2016-01-22 12:00:00,13,23.16,"24.53",24.54,24.53,NA,NA,NA
2016-01-22 13:00:00,14,23.79,"23.9",23.9,23.88,NA,NA,NA
2016-01-22 14:00:00,15,21.5,"21.42",21.42,21.42,NA,NA,NA
2016-01-22 15:00:00,16,21.41,"21.4",21.41,21.39,NA,NA,NA
2016-01-22 16:00:00,17,23.59,"23.8",23.77,23.76,NA,NA,NA
2016-01-22 17:00:00,18,24.25,"25.43",23.9,22.79,NA,NA,NA
2016-01-22 18:00:00,19,29.31,"28.46",28.49,23.39,NA,NA,NA
2016-01-22 19:00:00,20,23.72,"23.91",23.9,24.48,NA,NA,NA
2016-01-22 20:00:00,21,22.84,"23.87",23.88,23.9,NA,NA,NA
2016-01-22 21:00:00,22,22.96,"23.75",23.75,23.79,NA,NA,NA
2016-01-22 22:00:00,23,21.26,"23.7",23.71,23.7,NA,NA,NA
2016-01-22 23:00:00,24,20.9,"14.39",23.39,23.7,NA,NA,NA
2016-01-23 00:00:00,1,16.26,"26.75",26.75,24.3,NA,NA,NA
2016-01-23 01:00:00,2,12.93,"14.34",14.36,14.35,NA,NA,NA
2016-01-23 02:00:00,3,5.86,"5.9",5.9,5.9,NA,NA,NA
2016-01-23 03:00:00,4,7.92,"5.84",5.84,5.82,NA,NA,NA
2016-01-23 04:00:00,5,3.58,"5.9",4.61,0,NA,NA,NA
2016-01-23 05:00:00,6,2.51,"5.82",5.82,5.65,NA,NA,NA
2016-01-23 06:00:00,7,5.89,"14.34",14.34,14.34,NA,NA,NA
2016-01-23 07:00:00,8,18.75,"23.62",23.53,23.26,NA,NA,NA
2016-01-23 08:00:00,9,21.94,"23.8",23.62,23.52,NA,NA,NA
2016-01-23 09:00:00,10,21.66,"23.62",23.73,23.73,NA,NA,NA
2016-01-23 10:00:00,11,17.94,"23.5",23.62,23.62,NA,NA,NA
2016-01-23 11:00:00,12,7.34,"23.73",23.73,23.72,NA,NA,NA
2016-01-23 12:00:00,13,5.95,"23.19",23.73,23.01,NA,NA,NA
2016-01-23 13:00:00,14,5.94,"14.34",20,23.58,NA,NA,NA
2016-01-23 14:00:00,15,13.67,"23.16",23.16,14.4,NA,NA,NA
2016-01-23 15:00:00,16,17.63,"21.81",23.08,22.73,NA,NA,NA
2016-01-23 16:00:00,17,23.36,"26.75",26.75,27.08,NA,NA,NA
2016-01-23 17:00:00,18,26.98,"27.75",27.75,28.05,NA,NA,NA
2016-01-23 18:00:00,19,28.2,"26.75",26.75,28.6,NA,NA,NA
2016-01-23 19:00:00,20,27.59,"26.75",26.75,25.66,NA,NA,NA
2016-01-23 20:00:00,21,27.96,"26.68",26.75,25.66,NA,NA,NA
2016-01-23 21:00:00,22,32.8,"24.34",24.6,24.33,NA,NA,NA
2016-01-23 22:00:00,23,25.88,"24.36",24.33,23.65,NA,NA,NA
2016-01-23 23:00:00,24,29.65,"23.58",23.58,23.58,NA,NA,NA
2016-01-24 00:00:00,1,24.86,"24.34",23.43,28.06,NA,NA,NA
2016-01-24 01:00:00,2,19.98,"26.87",30.17,14.38,NA,NA,NA
2016-01-24 02:00:00,3,12.89,"12.36",13.88,12.37,NA,NA,NA
2016-01-24 03:00:00,4,12.37,"12.34",12.34,12.35,NA,NA,NA
2016-01-24 04:00:00,5,12.33,"12.33",12.33,12.31,NA,NA,NA
2016-01-24 05:00:00,6,11.79,"12.33",12.32,5.84,NA,NA,NA
2016-01-24 06:00:00,7,12.35,"12.34",12.34,12.31,NA,NA,NA
2016-01-24 07:00:00,8,18.04,"14.6",13.51,12.38,NA,NA,NA
2016-01-24 08:00:00,9,16.8,"26.75",26.75,13.51,NA,NA,NA
2016-01-24 09:00:00,10,47.94,"26.75",26.75,23.53,NA,NA,NA
2016-01-24 10:00:00,11,65.09,"26.75",26.75,23.16,NA,NA,NA
2016-01-24 11:00:00,12,21.92,"16.55",20,14.39,NA,NA,NA
2016-01-24 12:00:00,13,11.55,"14.34",14.34,14.33,NA,NA,NA
2016-01-24 13:00:00,14,5.77,"6.12",5.94,6.04,NA,NA,NA
2016-01-24 14:00:00,15,13.64,"14.4",14.4,14.34,NA,NA,NA
2016-01-24 15:00:00,16,11.59,"14.38",14.4,14.4,NA,NA,NA
2016-01-24 16:00:00,17,18.03,"22.8",23.62,24.1,NA,NA,NA
2016-01-24 17:00:00,18,24.88,"26.18",26.18,26.18,NA,NA,NA
2016-01-24 18:00:00,19,25.88,"24.34",26.18,26.18,NA,NA,NA
2016-01-24 19:00:00,20,25.51,"24.06",24.06,24.35,NA,NA,NA
2016-01-24 20:00:00,21,24.44,"23.91",23.9,23.91,NA,NA,NA
2016-01-24 21:00:00,22,24.07,"24.3",23.92,23.91,NA,NA,NA
2016-01-24 22:00:00,23,22.24,"23.58",23.59,23.43,NA,NA,NA
2016-01-24 23:00:00,24,14.55,"23.16",21,23.3,NA,NA,NA
2016-01-25 00:00:00,1,9.53,"14.36",14.36,20.2,NA,NA,NA
2016-01-25 01:00:00,2,7.5,"5.84",10,5.9,NA,NA,NA
2016-01-25 02:00:00,3,2.44,"4.59",5.65,5.82,NA,NA,NA
2016-01-25 03:00:00,4,3.51,"3.19",3.19,4.65,NA,NA,NA
2016-01-25 04:00:00,5,5.09,"5.82",5.8,5.65,NA,NA,NA
2016-01-25 05:00:00,6,11.92,"15.19",15.78,14.35,NA,NA,NA
2016-01-25 06:00:00,7,19.72,"23.51",23.86,23.53,NA,NA,NA
2016-01-25 07:00:00,8,23.46,"20",20,19.99,NA,NA,NA
2016-01-25 08:00:00,9,18.4,"20",19.99,15.08,NA,NA,NA
2016-01-25 09:00:00,10,18,"19.99",19.99,14.35,NA,NA,NA
2016-01-25 10:00:00,11,19.85,"13.37",20,13.48,NA,NA,NA
2016-01-25 11:00:00,12,13.36,"20",20,13.33,NA,NA,NA
2016-01-25 12:00:00,13,13.32,"20",20,13.33,NA,NA,NA
2016-01-25 13:00:00,14,6.51,"20",20,19.99,NA,NA,NA
2016-01-25 14:00:00,15,5.83,"20",20,13.38,NA,NA,NA
2016-01-25 15:00:00,16,5.78,"13.36",13.35,13.33,NA,NA,NA
2016-01-25 16:00:00,17,4.72,"20",23.16,20,NA,NA,NA
2016-01-25 17:00:00,18,10.25,"23.8",32.48,20,NA,NA,NA
2016-01-25 18:00:00,19,12.73,"20",25.85,20,NA,NA,NA
2016-01-25 19:00:00,20,13.41,"17.3",20,13.36,NA,NA,NA
2016-01-25 20:00:00,21,8.43,"13.38",13.37,13.34,NA,NA,NA
2016-01-25 21:00:00,22,5.15,"6.12",13.31,6.12,NA,NA,NA
2016-01-25 22:00:00,23,0,"0.04",5.76,5.76,NA,NA,NA
2016-01-25 23:00:00,24,-0.37,"0",0,0,NA,NA,NA
2016-01-26 00:00:00,1,-1.85,"0",0,0,NA,NA,NA
2016-01-26 01:00:00,2,-4.53,"-0.02",-0.02,-4.4,NA,NA,NA
2016-01-26 02:00:00,3,-4.35,"-3",-1,-4.5,NA,NA,NA
2016-01-26 03:00:00,4,-4.48,"0",-0.02,-1,NA,NA,NA
2016-01-26 04:00:00,5,-4.46,"-3",-1,-1,NA,NA,NA
2016-01-26 05:00:00,6,-3.6,"0",0,0,NA,NA,NA
2016-01-26 06:00:00,7,-2.24,"0",0,0,NA,NA,NA
2016-01-26 07:00:00,8,0,"0.04",0.04,0.02,NA,NA,NA
2016-01-26 08:00:00,9,0,"0.04",0.04,0.03,NA,NA,NA
2016-01-26 09:00:00,10,0,"0.02",0.03,0,NA,NA,NA
2016-01-26 10:00:00,11,0,"0.04",0.04,0.03,NA,NA,NA
2016-01-26 11:00:00,12,3.55,"0.04",0.04,0.02,NA,NA,NA
2016-01-26 12:00:00,13,5.62,"0.02",0.02,0.02,NA,NA,NA
2016-01-26 13:00:00,14,5.77,"4.75",4.79,0.02,NA,NA,NA
2016-01-26 14:00:00,15,5.87,"5.76",4.89,4.7,NA,NA,NA
2016-01-26 15:00:00,16,4.97,"5.79",0.02,0.02,NA,NA,NA
2016-01-26 16:00:00,17,9.62,"13.34",13.36,6,NA,NA,NA
2016-01-26 17:00:00,18,12.87,"19.99",19.99,16.43,NA,NA,NA
2016-01-26 18:00:00,19,11.49,"20",20,13.33,NA,NA,NA
2016-01-26 19:00:00,20,13.32,"23",20,13.71,NA,NA,NA
2016-01-26 20:00:00,21,50.29,"16.8",20,19.99,NA,NA,NA
2016-01-26 21:00:00,22,10.64,"14.29",14.23,9.15,NA,NA,NA
2016-01-26 22:00:00,23,3.15,"5.77",0.04,0.04,NA,NA,NA
2016-01-26 23:00:00,24,-0.37,"0",0,0,NA,NA,NA
2016-01-27 00:00:00,1,-0.27,"0",0,0,NA,NA,NA
2016-01-27 01:00:00,2,0,"0",0,0,NA,NA,NA
2016-01-27 02:00:00,3,0,"0",-1,-1,NA,NA,NA
2016-01-27 03:00:00,4,0,"0",0,-0.02,NA,NA,NA
2016-01-27 04:00:00,5,0,"-0.02",0,0,NA,NA,NA
2016-01-27 05:00:00,6,-0.86,"5.88",4.69,4.88,NA,NA,NA
2016-01-27 06:00:00,7,7.34,"14.32",14.34,14.23,NA,NA,NA
2016-01-27 07:00:00,8,28.22,"17.69",17.69,19.2,NA,NA,NA
2016-01-27 08:00:00,9,45.71,"15.81",16.94,17.11,NA,NA,NA
2016-01-27 09:00:00,10,33.76,"17.13",14.35,14.36,NA,NA,NA
2016-01-27 10:00:00,11,14.33,"20",17.16,14.32,NA,NA,NA
2016-01-27 11:00:00,12,8.94,"22.76",22.76,19.99,NA,NA,NA
2016-01-27 12:00:00,13,7.91,"19.26",19.99,14.39,NA,NA,NA
2016-01-27 13:00:00,14,14.34,"14.4",14.4,14.35,NA,NA,NA
2016-01-27 14:00:00,15,14.25,"14.38",14.39,14.36,NA,NA,NA
2016-01-27 15:00:00,16,14.33,"19.99",19.99,18.65,NA,NA,NA
2016-01-27 16:00:00,17,14.29,"19.93",19.93,17.38,NA,NA,NA
2016-01-27 17:00:00,18,16.15,"20",20,16.89,NA,NA,NA
2016-01-27 18:00:00,19,14.25,"17.24",19.99,15.63,NA,NA,NA
2016-01-27 19:00:00,20,13.23,"16.09",16.09,16.09,NA,NA,NA
2016-01-27 20:00:00,21,11.54,"16.1",16.09,14.34,NA,NA,NA
2016-01-27 21:00:00,22,2.83,"5.96",5.96,5.92,NA,NA,NA
2016-01-27 22:00:00,23,0.87,"0.04",0.04,4.7,NA,NA,NA
2016-01-27 23:00:00,24,-0.37,"0",0,0,NA,NA,NA
2016-01-28 00:00:00,1,-1.39,"0",0,0,NA,NA,NA
2016-01-28 01:00:00,2,-0.03,"0",0,0,NA,NA,NA
2016-01-28 02:00:00,3,-0.9,"0",0,0,NA,NA,NA
2016-01-28 03:00:00,4,-0.01,"0",0,0,NA,NA,NA
2016-01-28 04:00:00,5,-0.01,"0",0,0,NA,NA,NA
2016-01-28 05:00:00,6,-0.27,"0",0,0,NA,NA,NA
2016-01-28 06:00:00,7,-0.25,"5.76",5.76,0,NA,NA,NA
2016-01-28 07:00:00,8,0,"5.76",5.76,5.76,NA,NA,NA
2016-01-28 08:00:00,9,0.39,"5.76",5.77,4.75,NA,NA,NA
2016-01-28 09:00:00,10,5.89,"0.03",4.7,0.03,NA,NA,NA
2016-01-28 10:00:00,11,4.01,"0.03",0.03,0.03,NA,NA,NA
2016-01-28 11:00:00,12,0,"0.03",0.03,0.03,NA,NA,NA
2016-01-28 12:00:00,13,0,"0",0,0.03,NA,NA,NA
2016-01-28 13:00:00,14,0,"0",0,0,NA,NA,NA
2016-01-28 14:00:00,15,0,"0",0,0,NA,NA,NA
2016-01-28 15:00:00,16,3.12,"5.75",0.03,0,NA,NA,NA
2016-01-28 16:00:00,17,4.13,"5.94",6.04,5.76,NA,NA,NA
2016-01-28 17:00:00,18,14.19,"13.96",13.31,13.31,NA,NA,NA
2016-01-28 18:00:00,19,17.63,"13.3",13.25,6.08,NA,NA,NA
2016-01-28 19:00:00,20,16.74,"6.12",6.12,6.04,NA,NA,NA
2016-01-28 20:00:00,21,14.4,"5.96",5.92,5.9,NA,NA,NA
2016-01-28 21:00:00,22,6.64,"6",5.77,5.76,NA,NA,NA
2016-01-28 22:00:00,23,0.85,"4.55",4.7,0.03,NA,NA,NA
2016-01-28 23:00:00,24,0.11,"0",0,0,NA,NA,NA
2016-01-29 00:00:00,1,0.48,"0",0,0,NA,NA,NA
2016-01-29 01:00:00,2,0,"0",0,0,NA,NA,NA
2016-01-29 02:00:00,3,0,"0",0,0,NA,NA,NA
2016-01-29 03:00:00,4,0,"0",0,0,NA,NA,NA
2016-01-29 04:00:00,5,0,"0",0,0,NA,NA,NA
2016-01-29 05:00:00,6,0.79,"0",0,0,NA,NA,NA
2016-01-29 06:00:00,7,3.36,"5.96",5.96,5.79,NA,NA,NA
2016-01-29 07:00:00,8,4.76,"5.94",5.92,5.77,NA,NA,NA
2016-01-29 08:00:00,9,5.94,"6",5.92,5.77,NA,NA,NA
2016-01-29 09:00:00,10,5.97,"5.79",5.94,4.79,NA,NA,NA
2016-01-29 10:00:00,11,9.84,"5.92",5.92,5.77,NA,NA,NA
2016-01-29 11:00:00,12,6.72,"5.76",5.77,4.69,NA,NA,NA
2016-01-29 12:00:00,13,6.72,"5.77",0.03,0.03,NA,NA,NA
2016-01-29 13:00:00,14,13.63,"5.94",5.96,2.04,NA,NA,NA
2016-01-29 14:00:00,15,6.07,"6.08",5.96,5.94,NA,NA,NA
2016-01-29 15:00:00,16,8.72,"5.92",5.92,5.77,NA,NA,NA
2016-01-29 16:00:00,17,20.22,"17.68",14.37,14.34,NA,NA,NA
2016-01-29 17:00:00,18,44.32,"20",20,20,NA,NA,NA
2016-01-29 18:00:00,19,54,"22.53",22.51,22.5,NA,NA,NA
2016-01-29 19:00:00,20,25.34,"22.21",20,24.67,NA,NA,NA
2016-01-29 20:00:00,21,24.14,"18.99",18.44,22.5,NA,NA,NA
2016-01-29 21:00:00,22,16.19,"20",20,22.87,NA,NA,NA
2016-01-29 22:00:00,23,12.91,"14.39",14.4,14.38,NA,NA,NA
2016-01-29 23:00:00,24,8.69,"14.38",14.39,14.36,NA,NA,NA
2016-01-30 00:00:00,1,9.84,"14.34",14.32,14.26,NA,NA,NA
2016-01-30 01:00:00,2,4.11,"5.92",5.94,4.7,NA,NA,NA
2016-01-30 02:00:00,3,3.13,"1",1,1,NA,NA,NA
2016-01-30 03:00:00,4,0.8,"0.25",0,0,NA,NA,NA
2016-01-30 04:00:00,5,-4.26,"0",0,0,NA,NA,NA
2016-01-30 05:00:00,6,-0.63,"0.5",0.5,0,NA,NA,NA
