Date,Hour,Version,MCP,OR10S,OR10N,OR30R,RefHr
2018-12-01,4,8,16,1.26,0.18,0.18,0
2018-12-01,3,8,27.77,1.25,0.18,0.18,0
2018-12-01,2,8,30,1.25,0.19,0.19,0
2018-12-01,1,8,30,1.24,0.18,0.18,0
2018-12-01,24,7,0,1.27,0.16,0.1,-1
2018-12-01,23,7,5.13,1.52,0.18,0.18,-1
2018-12-01,22,7,5.85,0.2,0.2,0.2,-1
2018-12-01,21,7,14.34,0.45,0.45,0.45,-1
2018-12-01,20,7,14.38,21.71,21.15,21.15,-1
2018-12-01,19,7,16,21.6,21.15,21.15,-1
2018-12-01,18,7,21.55,20.53,20.53,20.53,-1
2018-12-01,17,7,25.14,12.5,12.5,12.5,-1
2018-12-01,16,7,16,0.45,0.45,0.45,-1
2018-12-01,15,7,16,0.44,0.44,0.44,-1
2018-12-01,14,7,16,0.45,0.45,0.45,-1
2018-12-01,13,7,16,0.24,0.24,0.24,-1
2018-12-01,12,7,32.38,0.45,0.45,0.45,-1
2018-12-01,11,7,36.43,1.5,1.5,1.5,-1
2018-12-01,10,7,34.43,1.5,1.5,1.5,-1
2018-12-01,9,7,33,0.45,0.45,0.45,-1
2018-12-01,8,7,33.38,0.45,0.45,0.45,-1
2018-12-01,7,7,33.13,0.2,0.2,0.2,-1
2018-12-01,6,7,14.32,1.26,0.2,0.2,-1
2018-12-01,5,7,16,1.26,0.2,0.2,-1
2018-12-01,4,7,16,1.26,0.18,0.18,-1
2018-12-01,3,7,31.07,1.25,0.18,0.18,-1
2018-12-01,2,7,35.13,1.25,0.19,0.19,-1
2018-12-01,1,7,30,1.24,0.19,0.19,-1
2018-12-01,24,6,0,1.27,0.16,0.1,-2
2018-12-01,23,6,5.13,1.52,0.18,0.18,-2
2018-12-01,22,6,5.88,0.2,0.2,0.2,-2
2018-12-01,21,6,14.33,0.45,0.45,0.45,-2
2018-12-01,20,6,14.35,21.71,21.15,21.15,-2
2018-12-01,19,6,16,21.6,21.15,21.15,-2
2018-12-01,18,6,16.18,21.15,21.15,21.15,-2
2018-12-01,17,6,21.55,12.5,12.5,12.5,-2
2018-12-01,16,6,16,0.45,0.45,0.45,-2
2018-12-01,15,6,16,0.44,0.44,0.44,-2
2018-12-01,14,6,16,0.45,0.45,0.45,-2
2018-12-01,13,6,16,0.24,0.24,0.24,-2
2018-12-01,12,6,33.84,0.45,0.45,0.45,-2
2018-12-01,11,6,39.38,1.5,1.5,1.5,-2
2018-12-01,10,6,39.63,1.5,1.5,1.5,-2
2018-12-01,9,6,22.74,0.45,0.45,0.45,-2
2018-12-01,8,6,22.74,0.45,0.45,0.45,-2
2018-12-01,7,6,16,0.2,0.2,0.2,-2
2018-12-01,6,6,14.35,1.26,0.2,0.2,-2
2018-12-01,5,6,16,1.26,0.2,0.2,-2
2018-12-01,4,6,16,1.26,0.18,0.18,-2
2018-12-01,3,6,27.77,1.25,0.18,0.18,-2
2018-12-01,2,6,35.13,1.25,0.19,0.19,-2
2018-12-01,1,6,38,1.24,0.19,0.19,-2
2018-12-01,24,5,0,1.27,0.16,0.1,-3
2018-12-01,23,5,0,1.23,0.18,0.1,-3
2018-12-01,22,5,0,0.2,0.2,0.1,-3
2018-12-01,21,5,5.94,0.45,0.45,0.45,-3
2018-12-01,20,5,6.56,21.71,21.15,21.15,-3
2018-12-01,19,5,14.37,21.15,21.15,21.15,-3
2018-12-01,18,5,16,21.15,21.15,21.15,-3
2018-12-01,17,5,16,12.5,12.5,12.5,-3
2018-12-01,16,5,16,0.45,0.45,0.45,-3
2018-12-01,15,5,16,0.44,0.44,0.44,-3
2018-12-01,14,5,16,0.45,0.45,0.45,-3
2018-12-01,13,5,16,0.24,0.24,0.24,-3
2018-12-01,12,5,33.38,0.45,0.45,0.45,-3
2018-12-01,11,5,38.01,1.5,1.5,1.5,-3
2018-12-01,10,5,37.59,1.5,1.5,1.5,-3
2018-12-01,9,5,16,0.45,0.45,0.45,-3
2018-12-01,8,5,16,0.45,0.45,0.45,-3
2018-12-01,7,5,16,0.2,0.2,0.2,-3
2018-12-01,6,5,14.32,1.26,0.2,0.2,-3
2018-12-01,5,5,16,1.31,0.2,0.2,-3
2018-12-01,4,5,16,1.31,0.18,0.18,-3
2018-12-01,3,5,22.45,1.51,0.18,0.18,-3
2018-12-01,2,5,38.6,1.5,0.19,0.19,-3
2018-12-01,1,5,40.6,1.5,0.19,0.19,-3
2018-12-01,24,4,0,1.27,0.16,0.1,-4
2018-12-01,23,4,0,1.23,0.18,0.1,-4
2018-12-01,22,4,0,0.2,0.2,0.1,-4
2018-12-01,21,4,5.76,0.45,0.45,0.45,-4
2018-12-01,20,4,5.94,21.71,21.15,21.15,-4
2018-12-01,19,4,14.33,27.3,21.15,21.15,-4
2018-12-01,18,4,16,24.15,21.15,21.15,-4
2018-12-01,17,4,16,12.5,12.5,12.5,-4
2018-12-01,16,4,14.37,0.45,0.45,0.45,-4
2018-12-01,15,4,14.36,0.24,0.24,0.24,-4
2018-12-01,14,4,14.4,0.23,0.23,0.23,-4
2018-12-01,13,4,16,0.2,0.2,0.2,-4
2018-12-01,12,4,29.56,0.2,0.2,0.2,-4
2018-12-01,11,4,31.59,0.45,0.45,0.45,-4
2018-12-01,10,4,31.59,0.23,0.23,0.23,-4
2018-12-01,9,4,16,0.23,0.23,0.23,-4
2018-12-01,8,4,16,0.2,0.2,0.2,-4
2018-12-01,7,4,14.38,0.2,0.2,0.2,-4
2018-12-01,6,4,5.94,1.26,0.2,0.2,-4
2018-12-01,5,4,14.38,1.27,0.19,0.19,-4
2018-12-01,4,4,16,1.31,0.16,0.16,-4
2018-12-01,3,4,16,1.52,0.16,0.16,-4
2018-12-01,2,4,31.59,1.5,0.18,0.18,-4
2018-12-01,1,4,31.6,1.5,0.18,0.18,-4
2018-12-01,24,3,0,1.27,0.15,0.1,-5
2018-12-01,23,3,0,1.23,0.18,0.1,-5
2018-12-01,22,3,0,0.2,0.2,0.1,-5
2018-12-01,21,3,0,0.45,0.45,0.45,-5
2018-12-01,20,3,4.55,21.71,21.15,21.15,-5
2018-12-01,19,3,5.88,27.3,21.15,21.15,-5
2018-12-01,18,3,6.02,24.15,21.15,21.15,-5
2018-12-01,17,3,14.34,10.91,10.91,10.91,-5
2018-12-01,16,3,5.98,0.45,0.45,0.45,-5
2018-12-01,15,3,5.98,0.24,0.24,0.24,-5
2018-12-01,14,3,14.33,0.23,0.23,0.23,-5
2018-12-01,13,3,14.34,0.2,0.2,0.2,-5
2018-12-01,12,3,16,0.2,0.2,0.2,-5
2018-12-01,11,3,16,0.28,0.28,0.28,-5
2018-12-01,10,3,16,0.23,0.23,0.23,-5
2018-12-01,9,3,14.36,0.2,0.2,0.2,-5
2018-12-01,8,3,14.35,0.2,0.2,0.2,-5
2018-12-01,7,3,5.96,0.2,0.2,0.2,-5
2018-12-01,6,3,0,1.26,0.2,0.1,-5
2018-12-01,5,3,14.31,1.27,0.16,0.16,-5
2018-12-01,4,3,14.34,1.25,0.15,0.15,-5
2018-12-01,3,3,16,1.52,0.15,0.15,-5
2018-12-01,2,3,16,1.52,0.15,0.15,-5
2018-12-01,1,3,31.59,1.5,0.15,0.15,-5
2018-12-01,24,2,0,1.27,0.16,0.1,-6
2018-12-01,23,2,0,1.78,0.15,0.1,-6
2018-12-01,22,2,0,0.2,0.2,0.1,-6
2018-12-01,21,2,0,11.46,9.99,0.45,-6
2018-12-01,20,2,5.41,21.71,21.15,21.15,-6
2018-12-01,19,2,5.63,27.3,21.15,21.15,-6
2018-12-01,18,2,5.68,24.15,21.15,21.15,-6
2018-12-01,17,2,5.88,10.91,9.99,5.88,-6
2018-12-01,16,2,5.68,0.45,0.45,0.45,-6
2018-12-01,15,2,5.67,0.23,0.23,0.23,-6
2018-12-01,14,2,5.68,0.2,0.2,0.2,-6
2018-12-01,13,2,5.72,0.2,0.2,0.2,-6
2018-12-01,12,2,14.4,0.2,0.2,0.2,-6
2018-12-01,11,2,14.4,0.2,0.2,0.2,-6
2018-12-01,10,2,14.4,0.2,0.2,0.2,-6
2018-12-01,9,2,5.87,0.2,0.2,0.2,-6
2018-12-01,8,2,5.68,0.2,0.2,0.2,-6
2018-12-01,7,2,5.62,0.2,0.19,0.19,-6
2018-12-01,6,2,4.19,1.26,0.17,0.17,-6
2018-12-01,5,2,4.64,1.27,0.11,0.11,-6
2018-12-01,4,2,5.6,1.25,0.11,0.11,-6
2018-12-01,3,2,14.4,1.26,0.11,0.11,-6
2018-12-01,2,2,16,1.6,0.11,0.11,-6
2018-12-01,1,2,21.55,7.15,0.11,0.11,-6
2018-12-01,24,1,-0.25,1.27,0.16,0.1,-7
2018-12-01,23,1,0,1.78,0.15,0.1,-7
2018-12-01,22,1,0,0.2,0.2,0.1,-7
2018-12-01,21,1,0,11.46,9.99,0.45,-7
2018-12-01,20,1,0,21.71,21.15,21.15,-7
2018-12-01,19,1,4.66,27.3,21.15,21.15,-7
2018-12-01,18,1,5.6,24.15,21.15,21.15,-7
2018-12-01,17,1,5.62,10.91,9.99,5.62,-7
2018-12-01,16,1,4.83,0.45,0.45,0.45,-7
2018-12-01,15,1,4.2,0.23,0.23,0.23,-7
2018-12-01,14,1,4.66,0.2,0.2,0.2,-7
2018-12-01,13,1,5.42,0.2,0.2,0.2,-7
2018-12-01,12,1,5.63,0.2,0.2,0.2,-7
2018-12-01,11,1,5.68,0.2,0.2,0.2,-7
2018-12-01,10,1,5.72,0.2,0.2,0.2,-7
2018-12-01,9,1,5.62,0.2,0.2,0.2,-7
2018-12-01,8,1,4.83,0.2,0.2,0.2,-7
2018-12-01,7,1,0,0.2,0.19,0.1,-7
2018-12-01,6,1,-4.1,1.26,0.17,0.1,-7
2018-12-01,5,1,-4.1,1.27,0.11,0.1,-7
2018-12-01,4,1,-4.1,1.25,0.11,0.1,-7
2018-12-01,3,1,4.64,1.26,0.11,0.11,-7
2018-12-01,2,1,14.4,1.28,0.11,0.11,-7
2018-12-01,1,1,14.4,0.25,0.1,0.1,-7
2018-11-30,24,32,14.37,0.39,0.2,0.2,24
2018-11-30,24,31,14.4,0.39,0.2,0.2,23
2018-11-30,23,31,45,1.26,0.2,0.2,23
2018-11-30,24,30,14.38,0.39,0.2,0.2,22
2018-11-30,23,30,45,1.26,0.2,0.2,22
2018-11-30,22,30,46.22,0.2,0.2,0.2,22
2018-11-30,24,29,14.39,0.39,0.2,0.2,21
2018-11-30,23,29,46.14,0.31,0.2,0.2,21
2018-11-30,22,29,46.22,0.2,0.2,0.2,21
2018-11-30,21,29,47,0.2,0.2,0.2,21
2018-11-30,24,28,46.23,0.2,0.19,0.19,20
2018-11-30,23,28,48.05,0.15,0.15,0.1,20
2018-11-30,22,28,48.04,0.15,0.15,0.1,20
2018-11-30,21,28,47,0.2,0.2,0.2,20
2018-11-30,20,28,47.28,0.78,0.78,0.45,20
2018-11-30,24,27,46.19,0.27,0.18,0.18,19
2018-11-30,23,27,48.06,0.15,0.15,0.1,19
2018-11-30,22,27,48.07,0.18,0.18,0.1,19
2018-11-30,21,27,48.87,0.2,0.2,0.2,19
2018-11-30,20,27,47.77,1.27,1.27,0.45,19
2018-11-30,19,27,49,4.99,4.99,0.1,19
